x	y	showSelected1
1590431400	526	Assam
1590431400	2730	Bihar
1590431400	238	Chandigarh
1590431400	291	Chhattisgarh
1590431400	2	Dadar Nagar Haveli
1590431400	14053	Delhi
1590431400	67	Goa
1590431400	14460	Gujarat
1590431400	1184	Haryana
1590431400	223	Himachal Pradesh
1590431400	1668	Jammu and Kashmir
1590431400	377	Jharkhand
1590431400	2182	Karnataka
1590431400	896	Kerala
1590431400	52	Ladakh
1590431400	6859	Madhya Pradesh
1590431400	52667	Maharashtra
1590431400	39	Manipur
1590431400	14	Meghalaya
1590431400	1	Mizoram
1590431400	3	Nagaland
1590431400	1438	Odisha
1590431400	41	Puducherry
1590431400	2060	Punjab
1590431400	7300	Rajasthan
1590431400	1	Sikkim
1590431400	17082	Tamil Nadu
1590431400	1920	Telengana
1590431400	194	Tripura
1590431400	349	Uttarakhand
1590431400	6532	Uttar Pradesh
1590431400	3816	West Bengal
1590431400	2970	Cases being reassigned to states
1590517800	33	Andaman and Nicobar Islands
1590517800	3171	Andhra Pradesh
1590517800	2	Arunachal Pradesh
1590517800	616	Assam
1590517800	2983	Bihar
1590517800	266	Chandigarh
1590517800	361	Chhattisgarh
1590517800	2	Dadar Nagar Haveli
1590517800	14465	Delhi
1590517800	67	Goa
1590517800	14821	Gujarat
1590517800	1305	Haryana
1590517800	247	Himachal Pradesh
1590517800	1759	Jammu and Kashmir
1590517800	426	Jharkhand
1590517800	2283	Karnataka
1590517800	963	Kerala
1590517800	53	Ladakh
1590517800	7024	Madhya Pradesh
1590517800	54758	Maharashtra
1590517800	39	Manipur
1590517800	15	Meghalaya
1590517800	1	Mizoram
1590517800	4	Nagaland
1590517800	1517	Odisha
1590517800	46	Puducherry
1590517800	2106	Punjab
1590517800	7536	Rajasthan
1590517800	1	Sikkim
1590517800	17728	Tamil Nadu
1590517800	1991	Telengana
1590517800	207	Tripura
1590517800	401	Uttarakhand
1590517800	6548	Uttar Pradesh
1590517800	4009	West Bengal
1590517800	4013	Cases being reassigned to states
1590604200	33	Andaman and Nicobar Islands
1590604200	3171	Andhra Pradesh
1590604200	2	Arunachal Pradesh
1590604200	781	Assam
1590604200	3061	Bihar
1590604200	279	Chandigarh
1590604200	369	Chhattisgarh
1590604200	2	Dadar Nagar Haveli
1590604200	15257	Delhi
1590604200	68	Goa
1590604200	15195	Gujarat
1590604200	1381	Haryana
1590604200	273	Himachal Pradesh
1590604200	1921	Jammu and Kashmir
1590604200	448	Jharkhand
1590604200	2418	Karnataka
1590604200	1004	Kerala
1590604200	53	Ladakh
1590604200	7261	Madhya Pradesh
1590604200	56948	Maharashtra
1590604200	44	Manipur
1590604200	20	Meghalaya
1590604200	1	Mizoram
1590604200	4	Nagaland
1590604200	1593	Odisha
1590604200	46	Puducherry
1590604200	2139	Punjab
1590604200	7703	Rajasthan
1590604200	1	Sikkim
1590604200	18545	Tamil Nadu
1590604200	2098	Telengana
1590604200	230	Tripura
1590604200	469	Uttarakhand
1590604200	6991	Uttar Pradesh
1590604200	4192	West Bengal
1590604200	4332	Cases being reassigned to states
1590690600	33	Andaman and Nicobar Islands
1590690600	3251	Andhra Pradesh
1590690600	3	Arunachal Pradesh
1590690600	856	Assam
1590690600	3296	Bihar
1590690600	288	Chandigarh
1590690600	399	Chhattisgarh
1590690600	2	Dadar Nagar Haveli
1590690600	16281	Delhi
1590690600	69	Goa
1590690600	15562	Gujarat
1590690600	1504	Haryana
1590690600	276	Himachal Pradesh
1590690600	2036	Jammu and Kashmir
1590690600	469	Jharkhand
1590690600	2533	Karnataka
1590690600	1088	Kerala
1590690600	73	Ladakh
1590690600	7453	Madhya Pradesh
1590690600	59546	Maharashtra
1590690600	55	Manipur
1590690600	21	Meghalaya
1590690600	1	Mizoram
1590690600	18	Nagaland
1590690600	1660	Odisha
1590690600	51	Puducherry
1590690600	2158	Punjab
1590690600	8067	Rajasthan
1590690600	1	Sikkim
1590690600	19372	Tamil Nadu
1590690600	2256	Telengana
1590690600	242	Tripura
1590690600	500	Uttarakhand
1590690600	7170	Uttar Pradesh
1590690600	4536	West Bengal
1590690600	4673	Cases being reassigned to states
1590777000	33	Andaman and Nicobar Islands
1590777000	3436	Andhra Pradesh
1590777000	3	Arunachal Pradesh
1590777000	1024	Assam
1590777000	3376	Bihar
1590777000	289	Chandigarh
1590777000	415	Chhattisgarh
1590777000	2	Dadar Nagar Haveli
1590777000	17386	Delhi
1590777000	69	Goa
1590777000	15934	Gujarat
1590777000	1721	Haryana
1590777000	295	Himachal Pradesh
1590777000	2164	Jammu and Kashmir
1590777000	511	Jharkhand
1590777000	2781	Karnataka
1590777000	1150	Kerala
1590777000	74	Ladakh
1590777000	7645	Madhya Pradesh
1590777000	62228	Maharashtra
1590777000	59	Manipur
1590777000	27	Meghalaya
1590777000	1	Mizoram
1590777000	25	Nagaland
1590777000	1723	Odisha
1590777000	51	Puducherry
1590777000	2197	Punjab
1590777000	8365	Rajasthan
1590777000	1	Sikkim
1590777000	20246	Tamil Nadu
1590777000	2425	Telengana
1590777000	251	Tripura
1590777000	716	Uttarakhand
1590777000	7284	Uttar Pradesh
1590777000	4813	West Bengal
1590777000	5043	Cases being reassigned to states
1590863400	33	Andaman and Nicobar Islands
1590863400	3569	Andhra Pradesh
1590863400	4	Arunachal Pradesh
1590863400	1185	Assam
1590863400	3636	Bihar
1590863400	289	Chandigarh
1590863400	447	Chhattisgarh
1590863400	2	Dadar Nagar Haveli
1590863400	18549	Delhi
1590863400	70	Goa
1590863400	16343	Gujarat
1590863400	1923	Haryana
1590863400	313	Himachal Pradesh
1590863400	2341	Jammu and Kashmir
1590863400	563	Jharkhand
1590863400	2922	Karnataka
1590863400	1208	Kerala
1590863400	74	Ladakh
1590863400	7891	Madhya Pradesh
1590863400	65168	Maharashtra
1590863400	62	Manipur
1590863400	27	Meghalaya
1590863400	1	Mizoram
1590863400	36	Nagaland
1590863400	1819	Odisha
1590863400	51	Puducherry
1590863400	2233	Punjab
1590863400	8617	Rajasthan
1590863400	1	Sikkim
1590863400	21184	Tamil Nadu
1590863400	2499	Telengana
1590863400	268	Tripura
1590863400	749	Uttarakhand
1590863400	7445	Uttar Pradesh
1590863400	5130	West Bengal
1590863400	5491	Cases being reassigned to states
1590949800	33	Andaman and Nicobar Islands
1590949800	3679	Andhra Pradesh
1590949800	4	Arunachal Pradesh
1590949800	1272	Assam
1590949800	3815	Bihar
1590949800	293	Chandigarh
1590949800	498	Chhattisgarh
1590949800	2	Dadar Nagar Haveli
1590949800	19844	Delhi
1590949800	70	Goa
1590949800	16779	Gujarat
1590949800	2091	Haryana
1590949800	331	Himachal Pradesh
1590949800	2446	Jammu and Kashmir
1590949800	610	Jharkhand
1590949800	3221	Karnataka
1590949800	1269	Kerala
1590949800	74	Ladakh
1590949800	8089	Madhya Pradesh
1590949800	67655	Maharashtra
1590949800	71	Manipur
1590949800	27	Meghalaya
1590949800	1	Mizoram
1590949800	43	Nagaland
1590949800	1948	Odisha
1590949800	70	Puducherry
1590949800	2263	Punjab
1590949800	8831	Rajasthan
1590949800	1	Sikkim
1590949800	22333	Tamil Nadu
1590949800	2698	Telengana
1590949800	313	Tripura
1590949800	907	Uttarakhand
1590949800	7823	Uttar Pradesh
1590949800	5501	West Bengal
1590949800	5630	Cases being reassigned to states
1591036200	33	Andaman and Nicobar Islands
1591036200	3783	Andhra Pradesh
1591036200	22	Arunachal Pradesh
1591036200	1390	Assam
1591036200	3926	Bihar
1591036200	294	Chandigarh
1591036200	547	Chhattisgarh
1591036200	3	Dadar Nagar Haveli
1591036200	20834	Delhi
1591036200	71	Goa
1591036200	17200	Gujarat
1591036200	2356	Haryana
1591036200	340	Himachal Pradesh
1591036200	2601	Jammu and Kashmir
1591036200	659	Jharkhand
1591036200	3408	Karnataka
1591036200	1326	Kerala
1591036200	77	Ladakh
1591036200	8283	Madhya Pradesh
1591036200	70013	Maharashtra
1591036200	83	Manipur
1591036200	27	Meghalaya
1591036200	1	Mizoram
1591036200	43	Nagaland
1591036200	2104	Odisha
1591036200	74	Puducherry
1591036200	2301	Punjab
1591036200	8980	Rajasthan
1591036200	1	Sikkim
1591036200	23495	Tamil Nadu
1591036200	2792	Telengana
1591036200	420	Tripura
1591036200	958	Uttarakhand
1591036200	8075	Uttar Pradesh
1591036200	5772	West Bengal
1591036200	6414	Cases being reassigned to states
1591122600	33	Andaman and Nicobar Islands
1591122600	3898	Andhra Pradesh
1591122600	22	Arunachal Pradesh
1591122600	1513	Assam
1591122600	4155	Bihar
1591122600	301	Chandigarh
1591122600	564	Chhattisgarh
1591122600	4	Dadar Nagar Haveli
1591122600	22132	Delhi
1591122600	79	Goa
1591122600	17617	Gujarat
1591122600	2652	Haryana
1591122600	345	Himachal Pradesh
1591122600	2718	Jammu and Kashmir
1591122600	712	Jharkhand
1591122600	3796	Karnataka
1591122600	1412	Kerala
1591122600	81	Ladakh
1591122600	8420	Madhya Pradesh
1591122600	72300	Maharashtra
1591122600	89	Manipur
1591122600	27	Meghalaya
1591122600	13	Mizoram
1591122600	49	Nagaland
1591122600	2245	Odisha
1591122600	82	Puducherry
1591122600	2342	Punjab
1591122600	9373	Rajasthan
1591122600	1	Sikkim
1591122600	24586	Tamil Nadu
1591122600	2891	Telengana
1591122600	468	Tripura
1591122600	1043	Uttarakhand
1591122600	8361	Uttar Pradesh
1591122600	6168	West Bengal
1591122600	7123	Cases being reassigned to states
1591209000	33	Andaman and Nicobar Islands
1591209000	4080	Andhra Pradesh
1591209000	38	Arunachal Pradesh
1591209000	1672	Assam
1591209000	4390	Bihar
1591209000	301	Chandigarh
1591209000	668	Chhattisgarh
1591209000	8	Dadar Nagar Haveli
1591209000	23645	Delhi
1591209000	79	Goa
1591209000	18100	Gujarat
1591209000	2954	Haryana
1591209000	359	Himachal Pradesh
1591209000	2857	Jammu and Kashmir
1591209000	752	Jharkhand
1591209000	4063	Karnataka
1591209000	1494	Kerala
1591209000	90	Ladakh
1591209000	8588	Madhya Pradesh
1591209000	74860	Maharashtra
1591209000	118	Manipur
1591209000	33	Meghalaya
1591209000	14	Mizoram
1591209000	58	Nagaland
1591209000	2388	Odisha
1591209000	82	Puducherry
1591209000	2376	Punjab
1591209000	9652	Rajasthan
1591209000	2	Sikkim
1591209000	25872	Tamil Nadu
1591209000	3020	Telengana
1591209000	468	Tripura
1591209000	1085	Uttarakhand
1591209000	8729	Uttar Pradesh
1591209000	6508	West Bengal
1591209000	7483	Cases being reassigned to states
1591295400	33	Andaman and Nicobar Islands
1591295400	4223	Andhra Pradesh
1591295400	42	Arunachal Pradesh
1591295400	1988	Assam
1591295400	4493	Bihar
1591295400	301	Chandigarh
1591295400	756	Chhattisgarh
1591295400	12	Dadar Nagar Haveli
1591295400	25004	Delhi
1591295400	166	Goa
1591295400	18584	Gujarat
1591295400	3281	Haryana
1591295400	383	Himachal Pradesh
1591295400	3142	Jammu and Kashmir
1591295400	793	Jharkhand
1591295400	4320	Karnataka
1591295400	1588	Kerala
1591295400	90	Ladakh
1591295400	8762	Madhya Pradesh
1591295400	77793	Maharashtra
1591295400	124	Manipur
1591295400	33	Meghalaya
1591295400	17	Mizoram
1591295400	80	Nagaland
1591295400	2478	Odisha
1591295400	82	Puducherry
1591295400	2415	Punjab
1591295400	9862	Rajasthan
1591295400	2	Sikkim
1591295400	27256	Tamil Nadu
1591295400	3147	Telengana
1591295400	644	Tripura
1591295400	1153	Uttarakhand
1591295400	9237	Uttar Pradesh
1591295400	6876	West Bengal
1591295400	7610	Cases being reassigned to states
1591381800	33	Andaman and Nicobar Islands
1591381800	4303	Andhra Pradesh
1591381800	45	Arunachal Pradesh
1591381800	2153	Assam
1591381800	4596	Bihar
1591381800	304	Chandigarh
1591381800	879	Chhattisgarh
1591381800	14	Dadar Nagar Haveli
1591381800	26334	Delhi
1591381800	196	Goa
1591381800	19094	Gujarat
1591381800	3597	Haryana
1591381800	393	Himachal Pradesh
1591381800	3324	Jammu and Kashmir
1591381800	881	Jharkhand
1591381800	4835	Karnataka
1591381800	1699	Kerala
1591381800	97	Ladakh
1591381800	8996	Madhya Pradesh
1591381800	80229	Maharashtra
1591381800	132	Manipur
1591381800	33	Meghalaya
1591381800	22	Mizoram
1591381800	94	Nagaland
1591381800	2608	Odisha
1591381800	99	Puducherry
1591381800	2461	Punjab
1591381800	10084	Rajasthan
1591381800	3	Sikkim
1591381800	28694	Tamil Nadu
1591381800	3290	Telengana
1591381800	692	Tripura
1591381800	1215	Uttarakhand
1591381800	9733	Uttar Pradesh
1591381800	7303	West Bengal
1591381800	8192	Cases being reassigned to states
1591468200	33	Andaman and Nicobar Islands
1591468200	4510	Andhra Pradesh
1591468200	47	Arunachal Pradesh
1591468200	2397	Assam
1591468200	4915	Bihar
1591468200	309	Chandigarh
1591468200	923	Chhattisgarh
1591468200	19	Dadar Nagar Haveli
1591468200	27654	Delhi
1591468200	267	Goa
1591468200	19592	Gujarat
1591468200	3952	Haryana
1591468200	400	Himachal Pradesh
1591468200	3467	Jammu and Kashmir
1591468200	1000	Jharkhand
1591468200	5213	Karnataka
1591468200	1807	Kerala
1591468200	99	Ladakh
1591468200	9228	Madhya Pradesh
1591468200	82968	Maharashtra
1591468200	157	Manipur
1591468200	33	Meghalaya
1591468200	24	Mizoram
1591468200	107	Nagaland
1591468200	2781	Odisha
1591468200	99	Puducherry
1591468200	2515	Punjab
1591468200	10331	Rajasthan
1591468200	7	Sikkim
1591468200	30152	Tamil Nadu
1591468200	3496	Telengana
1591468200	747	Tripura
1591468200	1303	Uttarakhand
1591468200	9733	Uttar Pradesh
1591468200	7738	West Bengal
1591468200	8605	Cases being reassigned to states
1591554600	33	Andaman and Nicobar Islands
1591554600	4708	Andhra Pradesh
1591554600	51	Arunachal Pradesh
1591554600	2565	Assam
1591554600	5088	Bihar
1591554600	314	Chandigarh
1591554600	1073	Chhattisgarh
1591554600	20	Dadar Nagar Haveli
1591554600	27654	Delhi
1591554600	300	Goa
1591554600	20070	Gujarat
1591554600	4448	Haryana
1591554600	413	Himachal Pradesh
1591554600	4087	Jammu and Kashmir
1591554600	1099	Jharkhand
1591554600	5452	Karnataka
1591554600	1914	Kerala
1591554600	103	Ladakh
1591554600	9401	Madhya Pradesh
1591554600	85975	Maharashtra
1591554600	172	Manipur
1591554600	36	Meghalaya
1591554600	34	Mizoram
1591554600	118	Nagaland
1591554600	2856	Odisha
1591554600	99	Puducherry
1591554600	2608	Punjab
1591554600	10599	Rajasthan
1591554600	7	Sikkim
1591554600	31667	Tamil Nadu
1591554600	3580	Telengana
1591554600	800	Tripura
1591554600	1355	Uttarakhand
1591554600	10536	Uttar Pradesh
1591554600	8187	West Bengal
1591554600	9189	Cases being reassigned to states
1591641000	33	Andaman and Nicobar Islands
1591641000	4851	Andhra Pradesh
1591641000	51	Arunachal Pradesh
1591641000	2776	Assam
1591641000	5202	Bihar
1591641000	317	Chandigarh
1591641000	1160	Chhattisgarh
1591641000	22	Dadar Nagar Haveli
1591641000	29943	Delhi
1591641000	330	Goa
1591641000	20545	Gujarat
1591641000	4854	Haryana
1591641000	421	Himachal Pradesh
1591641000	4285	Jammu and Kashmir
1591641000	1256	Jharkhand
1591641000	5760	Karnataka
1591641000	2005	Kerala
1591641000	103	Ladakh
1591641000	9638	Madhya Pradesh
1591641000	88528	Maharashtra
1591641000	272	Manipur
1591641000	36	Meghalaya
1591641000	42	Mizoram
1591641000	123	Nagaland
1591641000	2994	Odisha
1591641000	127	Puducherry
1591641000	2663	Punjab
1591641000	10763	Rajasthan
1591641000	7	Sikkim
1591641000	33229	Tamil Nadu
1591641000	3650	Telengana
1591641000	838	Tripura
1591641000	1411	Uttarakhand
1591641000	10947	Uttar Pradesh
1591641000	8613	West Bengal
1591641000	8803	Cases being reassigned to states
1591727400	33	Andaman and Nicobar Islands
1591727400	5070	Andhra Pradesh
1591727400	57	Arunachal Pradesh
1591727400	2937	Assam
1591727400	5459	Bihar
1591727400	323	Chandigarh
1591727400	1240	Chhattisgarh
1591727400	22	Dadar Nagar Haveli
1591727400	31309	Delhi
1591727400	359	Goa
1591727400	21014	Gujarat
1591727400	5209	Haryana
1591727400	445	Himachal Pradesh
1591727400	4346	Jammu and Kashmir
1591727400	1411	Jharkhand
1591727400	5921	Karnataka
1591727400	2096	Kerala
1591727400	108	Ladakh
1591727400	9849	Madhya Pradesh
1591727400	90787	Maharashtra
1591727400	304	Manipur
1591727400	43	Meghalaya
1591727400	88	Mizoram
1591727400	127	Nagaland
1591727400	3140	Odisha
1591727400	127	Puducherry
1591727400	2719	Punjab
1591727400	11245	Rajasthan
1591727400	13	Sikkim
1591727400	34914	Tamil Nadu
1591727400	3920	Telengana
1591727400	864	Tripura
1591727400	1537	Uttarakhand
1591727400	11335	Uttar Pradesh
1591727400	8985	West Bengal
1591727400	9227	Cases being reassigned to states
1591813800	34	Andaman and Nicobar Islands
1591813800	5269	Andhra Pradesh
1591813800	57	Arunachal Pradesh
1591813800	3092	Assam
1591813800	5710	Bihar
1591813800	327	Chandigarh
1591813800	1262	Chhattisgarh
1591813800	26	Dadar Nagar Haveli
1591813800	2	Daman & Diu
1591813800	32810	Delhi
1591813800	387	Goa
1591813800	21521	Gujarat
1591813800	5579	Haryana
1591813800	451	Himachal Pradesh
1591813800	4507	Jammu and Kashmir
1591813800	1489	Jharkhand
1591813800	6041	Karnataka
1591813800	2161	Kerala
1591813800	115	Ladakh
1591813800	10049	Madhya Pradesh
1591813800	94041	Maharashtra
1591813800	311	Manipur
1591813800	44	Meghalaya
1591813800	93	Mizoram
1591813800	128	Nagaland
1591813800	3250	Odisha
1591813800	127	Puducherry
1591813800	2805	Punjab
1591813800	11600	Rajasthan
1591813800	13	Sikkim
1591813800	36841	Tamil Nadu
1591813800	4111	Telengana
1591813800	895	Tripura
1591813800	1562	Uttarakhand
1591813800	11610	Uttar Pradesh
1591813800	9328	West Bengal
1591813800	8931	Cases being reassigned to states
1591900200	38	Andaman and Nicobar Islands
1591900200	5429	Andhra Pradesh
1591900200	61	Arunachal Pradesh
1591900200	3319	Assam
1591900200	5983	Bihar
1591900200	332	Chandigarh
1591900200	1398	Chhattisgarh
1591900200	30	Dadra and Nagar Haveli and Daman and Diu
1591900200	34687	Delhi
1591900200	417	Goa
1591900200	22032	Gujarat
1591900200	5968	Haryana
1591900200	470	Himachal Pradesh
1591900200	4574	Jammu and Kashmir
1591900200	1599	Jharkhand
1591900200	6245	Karnataka
1591900200	2244	Kerala
1591900200	135	Ladakh
1591900200	10241	Madhya Pradesh
1591900200	97648	Maharashtra
1591900200	366	Manipur
1591900200	44	Meghalaya
1591900200	102	Mizoram
1591900200	128	Nagaland
1591900200	3386	Odisha
1591900200	157	Puducherry
1591900200	2887	Punjab
1591900200	11838	Rajasthan
1591900200	14	Sikkim
1591900200	38716	Tamil Nadu
1591900200	4320	Telangana
1591900200	913	Tripura
1591900200	1643	Uttarakhand
1591900200	12088	Uttar Pradesh
1591900200	9768	West Bengal
1591900200	8315	Cases being reassigned to states
1591986600	38	Andaman and Nicobar Islands
1591986600	5680	Andhra Pradesh
1591986600	67	Arunachal Pradesh
1591986600	3498	Assam
1591986600	6103	Bihar
1591986600	334	Chandigarh
1591986600	1429	Chhattisgarh
1591986600	30	Dadra and Nagar Haveli and Daman and Diu
1591986600	36824	Delhi
1591986600	463	Goa
1591986600	22527	Gujarat
1591986600	6334	Haryana
1591986600	486	Himachal Pradesh
1591986600	4730	Jammu and Kashmir
1591986600	1617	Jharkhand
1591986600	6516	Karnataka
1591986600	2322	Kerala
1591986600	239	Ladakh
1591986600	10443	Madhya Pradesh
1591986600	101141	Maharashtra
1591986600	385	Manipur
1591986600	44	Meghalaya
1591986600	104	Mizoram
1591986600	156	Nagaland
1591986600	3498	Odisha
1591986600	157	Puducherry
1591986600	2986	Punjab
1591986600	12068	Rajasthan
1591986600	63	Sikkim
1591986600	40698	Tamil Nadu
1591986600	4484	Telangana
1591986600	961	Tripura
1591986600	1724	Uttarakhand
1591986600	12616	Uttar Pradesh
1591986600	10244	West Bengal
1591986600	7984	Cases being reassigned to states
1592073000	38	Andaman and Nicobar Islands
1592073000	5965	Andhra Pradesh
1592073000	87	Arunachal Pradesh
1592073000	3718	Assam
1592073000	6290	Bihar
1592073000	345	Chandigarh
1592073000	1512	Chhattisgarh
1592073000	35	Dadra and Nagar Haveli and Daman and Diu
1592073000	38958	Delhi
1592073000	523	Goa
1592073000	23038	Gujarat
1592073000	6749	Haryana
1592073000	502	Himachal Pradesh
1592073000	4878	Jammu and Kashmir
1592073000	1711	Jharkhand
1592073000	6824	Karnataka
1592073000	2407	Kerala
1592073000	437	Ladakh
1592073000	10641	Madhya Pradesh
1592073000	104568	Maharashtra
1592073000	449	Manipur
1592073000	44	Meghalaya
1592073000	107	Mizoram
1592073000	163	Nagaland
1592073000	3723	Odisha
1592073000	176	Puducherry
1592073000	3063	Punjab
1592073000	12401	Rajasthan
1592073000	63	Sikkim
1592073000	42687	Tamil Nadu
1592073000	4737	Telangana
1592073000	1046	Tripura
1592073000	1785	Uttarakhand
1592073000	13118	Uttar Pradesh
1592073000	10698	West Bengal
1592073000	7436	Cases being reassigned to states
1592159400	38	Andaman and Nicobar Islands
1592159400	6163	Andhra Pradesh
1592159400	91	Arunachal Pradesh
1592159400	4049	Assam
1592159400	6470	Bihar
1592159400	352	Chandigarh
1592159400	1662	Chhattisgarh
1592159400	36	Dadra and Nagar Haveli and Daman and Diu
1592159400	41182	Delhi
1592159400	564	Goa
1592159400	23544	Gujarat
1592159400	7208	Haryana
1592159400	518	Himachal Pradesh
1592159400	5041	Jammu and Kashmir
1592159400	1745	Jharkhand
1592159400	7000	Karnataka
1592159400	2461	Kerala
1592159400	549	Ladakh
1592159400	10802	Madhya Pradesh
1592159400	107958	Maharashtra
1592159400	458	Manipur
1592159400	44	Meghalaya
1592159400	112	Mizoram
1592159400	168	Nagaland
1592159400	3909	Odisha
1592159400	194	Puducherry
1592159400	3140	Punjab
1592159400	12694	Rajasthan
1592159400	68	Sikkim
1592159400	44661	Tamil Nadu
1592159400	4974	Telangana
1592159400	1076	Tripura
1592159400	1819	Uttarakhand
1592159400	13615	Uttar Pradesh
1592159400	11087	West Bengal
1592159400	6972	Cases being reassigned to states
1592245800	41	Andaman and Nicobar Islands
1592245800	6456	Andhra Pradesh
1592245800	91	Arunachal Pradesh
1592245800	4158	Assam
1592245800	6650	Bihar
1592245800	354	Chandigarh
1592245800	1756	Chhattisgarh
1592245800	36	Dadra and Nagar Haveli and Daman and Diu
1592245800	42829	Delhi
1592245800	592	Goa
1592245800	24055	Gujarat
1592245800	7722	Haryana
1592245800	556	Himachal Pradesh
1592245800	5220	Jammu and Kashmir
1592245800	1763	Jharkhand
1592245800	7213	Karnataka
1592245800	2543	Kerala
1592245800	555	Ladakh
1592245800	10935	Madhya Pradesh
1592245800	110744	Maharashtra
1592245800	490	Manipur
1592245800	44	Meghalaya
1592245800	117	Mizoram
1592245800	177	Nagaland
1592245800	4055	Odisha
1592245800	202	Puducherry
1592245800	3267	Punjab
1592245800	12981	Rajasthan
1592245800	68	Sikkim
1592245800	46504	Tamil Nadu
1592245800	5193	Telangana
1592245800	1086	Tripura
1592245800	1845	Uttarakhand
1592245800	13615	Uttar Pradesh
1592245800	11494	West Bengal
1592245800	7684	Cases being reassigned to states
1592332200	44	Andaman and Nicobar Islands
1592332200	6841	Andhra Pradesh
1592332200	95	Arunachal Pradesh
1592332200	4319	Assam
1592332200	6778	Bihar
1592332200	358	Chandigarh
1592332200	1781	Chhattisgarh
1592332200	45	Dadra and Nagar Haveli and Daman and Diu
1592332200	44688	Delhi
1592332200	629	Goa
1592332200	24577	Gujarat
1592332200	8272	Haryana
1592332200	560	Himachal Pradesh
1592332200	5298	Jammu and Kashmir
1592332200	1839	Jharkhand
1592332200	7530	Karnataka
1592332200	2622	Kerala
1592332200	649	Ladakh
1592332200	11083	Madhya Pradesh
1592332200	113445	Maharashtra
1592332200	500	Manipur
1592332200	44	Meghalaya
1592332200	121	Mizoram
1592332200	179	Nagaland
1592332200	4163	Odisha
1592332200	216	Puducherry
1592332200	3371	Punjab
1592332200	13216	Rajasthan
1592332200	70	Sikkim
1592332200	48019	Tamil Nadu
1592332200	5406	Telangana
1592332200	1092	Tripura
1592332200	1942	Uttarakhand
1592332200	14091	Uttar Pradesh
1592332200	11909	West Bengal
1592332200	8273	Cases being reassigned to states
1592418600	44	Andaman and Nicobar Islands
1592418600	7071	Andhra Pradesh
1592418600	99	Arunachal Pradesh
1592418600	4605	Assam
1592418600	6942	Bihar
1592418600	368	Chandigarh
1592418600	1864	Chhattisgarh
1592418600	57	Dadra and Nagar Haveli and Daman and Diu
1592418600	47102	Delhi
1592418600	656	Goa
1592418600	25093	Gujarat
1592418600	8832	Haryana
1592418600	569	Himachal Pradesh
1592418600	5406	Jammu and Kashmir
1592418600	1895	Jharkhand
1592418600	7734	Karnataka
1592418600	2697	Kerala
1592418600	687	Ladakh
1592418600	11244	Madhya Pradesh
1592418600	116752	Maharashtra
1592418600	552	Manipur
1592418600	44	Meghalaya
1592418600	121	Mizoram
1592418600	193	Nagaland
1592418600	4338	Odisha
1592418600	245	Puducherry
1592418600	3497	Punjab
1592418600	13542	Rajasthan
1592418600	70	Sikkim
1592418600	50193	Tamil Nadu
1592418600	5675	Telangana
1592418600	1135	Tripura
1592418600	2023	Uttarakhand
1592418600	14598	Uttar Pradesh
1592418600	12300	West Bengal
1592418600	8703	Cases being reassigned to states
1592505000	44	Andaman and Nicobar Islands
1592505000	7518	Andhra Pradesh
1592505000	103	Arunachal Pradesh
1592505000	4777	Assam
1592505000	7025	Bihar
1592505000	374	Chandigarh
1592505000	1946	Chhattisgarh
1592505000	58	Dadra and Nagar Haveli and Daman and Diu
1592505000	49979	Delhi
1592505000	705	Goa
1592505000	25601	Gujarat
1592505000	9218	Haryana
1592505000	595	Himachal Pradesh
1592505000	5555	Jammu and Kashmir
1592505000	1920	Jharkhand
1592505000	7944	Karnataka
1592505000	2794	Kerala
1592505000	687	Ladakh
1592505000	11426	Madhya Pradesh
1592505000	120504	Maharashtra
1592505000	606	Manipur
1592505000	44	Meghalaya
1592505000	130	Mizoram
1592505000	193	Nagaland
1592505000	4512	Odisha
1592505000	271	Puducherry
1592505000	3615	Punjab
1592505000	13857	Rajasthan
1592505000	70	Sikkim
1592505000	52334	Tamil Nadu
1592505000	6027	Telangana
1592505000	1155	Tripura
1592505000	2102	Uttarakhand
1592505000	15181	Uttar Pradesh
1592505000	12735	West Bengal
1592505000	8927	Cases being reassigned to states
1592591400	45	Andaman and Nicobar Islands
1592591400	7961	Andhra Pradesh
1592591400	103	Arunachal Pradesh
1592591400	4904	Assam
1592591400	7181	Bihar
1592591400	381	Chandigarh
1592591400	2028	Chhattisgarh
1592591400	62	Dadra and Nagar Haveli and Daman and Diu
1592591400	53116	Delhi
1592591400	725	Goa
1592591400	26141	Gujarat
1592591400	9743	Haryana
1592591400	619	Himachal Pradesh
1592591400	5680	Jammu and Kashmir
1592591400	1965	Jharkhand
1592591400	8281	Karnataka
1592591400	2912	Kerala
1592591400	744	Ladakh
1592591400	11582	Madhya Pradesh
1592591400	124331	Maharashtra
1592591400	681	Manipur
1592591400	44	Meghalaya
1592591400	130	Mizoram
1592591400	198	Nagaland
1592591400	4677	Odisha
1592591400	286	Puducherry
1592591400	3832	Punjab
1592591400	14156	Rajasthan
1592591400	70	Sikkim
1592591400	54449	Tamil Nadu
1592591400	6526	Telangana
1592591400	1178	Tripura
1592591400	2177	Uttarakhand
1592591400	15785	Uttar Pradesh
1592591400	13090	West Bengal
1592591400	9265	Cases being reassigned to states
1592677800	47	Andaman and Nicobar Islands
1592677800	8452	Andhra Pradesh
